REGN,OKATO,OKPO,OGRN,REGN_S,BIC,DT,NAME_B,ADR,IM,IM_FIO,AG,AG_FIO,IC,IC_FIO,COM,C2_4
2704,45,29290740,1027739378600,2704,044525541,12/1/2010,"КБ ""Международный Банк Развития"" (ЗАО)","115035, г. Москва, Кадашевская набережная, д. 32/2, стр. 1",Председатель  Правления,Кулик А.С.,Заместитель главного бухгалтера,Игнатенко Т.Н.,Начальник отдела отчетности и контроля,Фукина О.Н.,287 3580 (175),21
2705,92,33863696,1081600001097,2705,049205804,12/1/2010,"ОАО ""ИнтехБанк""","420021, г.Казань, ул.Ш.Марджани, д.24",Председатель Правления,Гильмутдинов И.С.,И.О. Главного Бухгалтера,Молева Н.Р.,исполнитель,Шайдукова Р.Н.,(843) 2211773,30
2706,89,29292236,1027739299719,2706,048952630,12/1/2010,"ООО КБ ""Интеркапитал-Банк""","430030, Республика Мордовия, город Саранск, ул. Строительная, д. 15",Заместитель председателя правления,Дыдыкина Т.В.,Зам.главного бухгалтера,Жогина Г.Д.,Ведущий специалист,Белякова Ю.В.,24-09-75,21
2707,45,29393440,1057711014195,2707,044585161,12/1/2010,"КБ ""ЛОКО-Банк"" (ЗАО)","111250, г. Москва, ул. Госпитальная, д. 14",Председатель Правления,Крюков Дмитрий Валентинович,Главный бухгалтер,Гусева Нина Николаевна,Начальник отдела отчетности УБКО,Клиппенштейн С.А.,739-07-29 (1419),21
2711,45,29292064,1027700314113,2711,044583271,12/1/2010,"ЗАО ""Гринфилдбанк""","107045,  г. Москва, Просвирин пер., д.7/8, стр.3",Председатель Правления,Пахомкин Санал Сергеевич,Зам. Главного бухгалтера,Митина Наталья Викторовна,Начальник ООиЭА,Чаркин А.В.,621-91-11,27
2712,45,29292070,1027739482242,2712,044599755,12/1/2010,"ЗАО ""ТУСАРБАНК""","117638, г. Москва, ул. Сивашская, д.7",Председатель Правления,Петриков М.В.,Главный бухгалтер,Хрунова И.К.,Заместитель главного бухгалтера,Густарева Л.А.,(499) 794-72-13,21
2721,87,12893032,1021100000074,2721,048702781,12/1/2010,"АКБ ""Северный Народный Банк"" (ОАО)","167000, Республика Коми, г.Сыктывкар, ул.Первомайская, 68",Зам.Председателя Правления,Зорникова Л.В.,Зам.главного бухгалтера,Федорова М.А.,ведущий экономист,Шубина Е.П.,44-18-14,25
2722,47,22619935,1025100003917,2722,044705768,12/1/2010,"ОАО ""МСКБ""","183032, г. Мурманск, пр. Ленина, д. 12",Председатель Правления,Кипятков В.В.,Главный  бухгалтер,Михайлина Е.И.,Начальник ОФА,Тихонова В.К.,230908,21
2728,19,22779691,1023500000028,2728,041909772,12/1/2010,"ОАО ""Промэнергобанк""","160009 г. Вологда, ул. Чехова, д. 30",Председатель Правления,Постнов А.А.,Зам.Главного бухгалтера,Кумзерова А.М.,Ведущий экономист,Кудряшова Г.В.,76-95-79,21
2729,91,33480073,1020900001946,2729,049133812,12/1/2010,"ООО КБ ""Развитие""","369000,  Карачаево-Черкесская Республика, г.Черкесск, ул. Красноармейская, 64",Председатель Правления,Атаева Б.Х.,Главный бухгалтер,Лейбург С.М.,Ведущий специалист ОФБО,Ипаев С.В.,25-54-12,20
2733,05,33618850,1022500001061,2733,040507803,12/1/2010,"ОАО СКБ Приморья ""Примсоцбанк""","690106 Приморский край г.Владивосток Партизанский проспект, 44",Первый заместитель Председателя Правления,Доценко Г.С.,Главный бухгалтер,Баринова Л.В.,Начальник отдела,Мадисон Н.С.,42-42-42 (доп.132),25
2738,45,29292006,1027739120199,2738,044552675,12/1/2010,"АКБ ""Держава"" ОАО","119234,  г. Москва, Ломоносовский проспект, д.20",Председатель Правления,Ушаков А.А.,Главный бухгалтер,Кошел?ва Н.Е.,Экономист,Душенька О.В.,930-3961,21
2742,45,29295826,1027739030725,2742,044579112,12/1/2010,"""МИ-БАНК"" (ОАО)","119899,  г. Москва, Ленинские Горы, МГУ, д. 1, стр. 58",И.о. Председателя Правления,Молявинская Л.В.,Главный бухгалтер,Новожилова Е.Н.,Зам. Главного бухгалтера,Ларина Т.В.,745-28-09,20
2743,45,29291679,1027739860554,2743,044579690,12/1/2010,"ООО КБ ""Инстройбанк""","119330,  г. Москва, ул. Дружбы, д. 10а",Председатель Правления,Шорычева И.Н.,Главный  бухгалтер,Сухова  Н.Ю.,начальник аналитического отдела,Ванеева М.В.,(499)143-35-80,21
2746,45,29294146,1037739121420,2746,044585171,12/1/2010,"АКБ ""КОДЕКС"" (ОАО)","129223, г. Москва, проспект Мира, д. 119, стр. 553",Председатель Правления,Мирвелов Д.Б.,Зам. Главного бухгалтера,Христьяновская Г.А.,Специалист,Ларионова Е.А.,780-05-82,21
2747,45,29292029,1027739636286,2747,044585145,12/1/2010,"""РГТ-Банк"" (ЗАО)","121069,  г. Москва, ул.Поварская, д.27",Председатель Правления,Ковтун Е.А.,Главный бухгалтер,Базилевич В.И.,Главный бухгалтер,Базилевич В.И.,221-82-71,21
2748,45,29292940,1027700159497,2748,044525219,12/1/2010,"ОАО ""Банк Москвы""","107996, г. Москва, ул. Рождественка, 8/15, стр. 3",Вице-президент,Никитенко И.Р.,"Заместитель главного бухгалтера - заместитель Директора Департамента бухгалтерского учета, отчетност",Кузнецова Е.Б.,Начальник Управления,Островская С.В.,745-80-00 (1284),30
2749,45,29293224,1027739588205,2749-К,044552793,12/1/2010,"ООО РНКО ""РИБ""","119146,  г. Москва, Фрунзенская наб.,  д. 24/1",Председатель Правления,Леженин Сергей Иванович,Главный бухгалтер,Галкин Александр Юрьевич,Бухгалтер,Петухова Алла Олеговна,(495) 232-34-34,21
