REGN,OKATO,OKPO,OGRN,REGN_S,BIC,DT,NAME_B,ADR,IM,IM_FIO,AG,AG_FIO,IC,IC_FIO,COM,C2_4
684,71,09309182,1028600003410,684,047144860,10/1/2010,"ООО КБ ""Сургутский Центральный""","628408, Тюменская обл., Ханты-Мансийский автономный округ - Югра, г. Сургут, ул. Энгельса, 12",ПредседателЬ Правления,Кобзев В.Е.,Главный бухгалтер,Кондратюк С.И.,Начальник ОАПиО,Гафарова З.А.,51-76-58,22
685,45,09243164,1026000001983,685,044583412,10/1/2010,"ОАО КБ ""РусьРегионБанк""","119049, г. Москва, Калужская площадь., д. 1, корп. 1",Председатель Правления,Жариков Д.И.,Главный бухгалтер,Пирогова И. Ю.,Главный бухгалтер,Пирогова И.Ю.,230-39-69,26
695,83,09128018,1020700000496,695,048327741,10/1/2010,"Банк ""Нальчик"" ООО","360051, Кабардино-Балкарская республика, г.Нальчик, ул. Толстого,77",Председатель Правления,Эндреев Б.А.,Главный бухгалтер,Алехина Г.П.,исполнитель,Жеттева Л.М.,44-05-16,20
702,53,09284542,1025600001679,702,045354814,10/1/2010,"ОАО ""НИКО-БАНК""","460000, Оренбургская область, г. Оренбург, пер. Алексеевский, 5",Председатель Правления,Сивелькина С.В.,Главный бухгалтер,Литвинова Т.В.,Ведущий специалист,Ревкова Ю.Ю.,31-79-16,26
704,53,09284565,1025600001217,704,045354886,10/1/2010,"ОИКБ ""Русь"" (ООО)","460000, Оренбургская область, г. Оренбург, пер.Шевченко, 7",Вице-президент,Каргаполов Игорь Борисович,Главный бухгалтер,Коннова Любовь Александровна,Экономист,Анпилогова Екатерина Владимировна,780985(вн.228),26
705,65,09320752,1026600000460,705,046577756,10/1/2010,"ОАО ""СКБ-банк""","620219, г.Екатеринбург,ул. Куйбышева, 75",Заместитель Председателя Правления,Репников Д. П.,Главный бухгалтер,Морозов О. В.,Старший специалист,Климова С. С.,261-60-20,29
708,92,40654987,1021600000014,708,049205844,10/1/2010,"ООО КБЭР ""Банк Казани""","420066, г.Казань, ул.Солдатская, д.1",Заместитель Председателя Правления,С.С. Скобельников,Главный бухгалтер,Е.Н. Лаврентьева,Начальник отдела финансовой отчетности и экономического анализа,Э.Л. Зарипова,527-86-73,22
709,71,09320798,1028900000073,709,047169702,10/1/2010,"ОАО Банк ""Пурпе""","628606, Тюменская обл., Ханты-Мансийский автономный округ-Югра, г. Нижневартовск, мкр. 9, ул. Мусы Джалиля, дом 9.",Председатель Правления,Франц Сергей Викторович,Главный бухгалтер,Вечкасова Ольга Игоревна,Начальник ПЭО,Демина М.Г.,(3466) 410002 250463,22
720,41,25855470,1024700000071,720,044109722,10/1/2010,"ОАО ""Выборг-банк""","188800 Ленинградская область, город Выборг, улица Пионерская, дом 2",Председатель Правления,Тучина А.В.,Гл. бухгалтер,Самохвалова М.А.,Нач. экономического отдела,Балашова М.А.,(81378)25775,30
728,92,09265198,1021600002500,728,049205708,10/1/2010,"ООО ""ТАТАГРОПРОМБАНК""","420097, Республика Татарстан, г.Казань, ул.Зинина, д.4",Председатель Правления,Галеева А. А.,Главный бухгалтер,Каргаполова Т. П.,Зам. начальника ОАУР,Мельникова Е. В.,(843)519-32-96,26
732,22,09116810,1025200000352,732,042282751,10/1/2010,"ОАО КБ ""Ассоциация""","603000, г.Нижний Новгород, ул.М.Горького, 61",Первый зам. Председателя Правления,Митропольский О.В.,Главный бухгалтер,Максимова М.В.,Специалист,Богорадова И.В.,433 00 70,22
752,89,9188382,1021300001656,752,048952729,10/1/2010,"ОАО КБ ""МПСБ""","430005, г.Саранск, ул.Б.Хмельницкого, 36-а",Председатель Правления,Воробьев Ю.А.,Главный бухгалтер,Малькова И.В.,Зам. начальника аналитического отдела,Бахметова И.В.,29-78-49,22
766,40,09306321,1033501068941,766,044030807,10/1/2010,"АКБ ""Северо-Западный 1 Альянс Банк"" ОАО","191123, г. Санкт-Петербург, ул. Радищева, д. 39, лит. Д",И.о.Председателя Правления,Николаев О.М.,Зам. Главного бухгалтера,Рипа Л.В.,Начальник отдела отчетности,Дронина И. А.,458-89-47,26
777,28,09131011,1026900001765,777,042809707,10/1/2010,"ОАО ""Тверьуниверсалбанк""","170100, г.Тверь, ул.Володарского, 34",Президент,Козырева А.М.,Зам. главного бухгалтера,Серова Т.О.,Контролер РЦБ  главный экономист управле,Шелогурова М.М.,(4822) 35-95-27,30
779,07,09231190,1022600000114,779,040724712,10/1/2010,"ООО ""РУСБС""","357350, Ставропольский край, Предгорный район, ст. Ессентукская, ул. Гагарина, 148",Руководитель,Арзиманова В.С.,Главный бухгалтер,Шилова Л.И.,Исполнитель,Попова Г.Ф.,(87961)5-18-54,26
783,08,09271054,1022700000685,783,040825773,10/1/2010,"ОАО ""Роял Кредит Банк""","681000,  Хабаровский край, г.Комсомольск-на-Амуре, ул.Партизанская,15",Председатель правления,Т.В. Ненкина,Главный бухгалтер,М.М. Плеханова,Экономист,Мурзаева О.А.,54-57-20,26
784,57,09185544,1025900000488,784,045773764,10/1/2010,"ОАО АКБ ""Перминвестбанк""","614010, г. Пермь, Комсомольский проспект, 80",И.О. Председателя Правления,Ф.А. Лушпенко,Главный бухгалтер,Е.А. Гуреева,Начальник отдела финансовой отч?тности и анализа,О.П. Красноп?рова,(342) 241-19-83,26
790,03,09801931,1022300003186,790,040313716,10/1/2010,"ОАО ""Геленджик-Банк""","353460, Краснодарский край, г. Геленджик, ул. Островского, 31",Председатель Правления ОАО Геленджик-Банк,Калайджи И.Г.,Главный бухгалтер,Андронова Г.И.,экономист 1 кат.,Лузан К.А.,(86141)40131,26
793,82,49192608,1020500000443,793,048209748,10/1/2010,"ООО КБ ""КРЕДО ФИНАНС""","367029, Республика Дагестан, г.Махачкала, ул.С.М. Абубакарова, 115",Председатель правления,Абдурашидов О.А.,Главный бухгалтер,Сайпулаев С.М.,Главный бухгалтер,Сайпулаев С.М.,646871,21
804,49,09316087,1025300000175,804,044959775,10/1/2010,"ЗАО ""НКБ ""СЛАВЯНБАНК""","173004  Новгородская обл., г.Великий Новгород, ул.Черемнова-Конюхова, д.12",Председатель Правления,Титов В.И.,Главный бухгалтер,Зенкевич Н.А.,Зам. начальника ПЭО,Родин А.В.,66-52-53,22
